68.3,8.66582453250885,0.8244552058111381,0.9921700223713646,0.8503937007874016,0.7438162544169611,0.7988338192419825,0.6957787481804949,0.29105571847507333,0.9816091954022989,0.9524324324324325,0.805921052631579,0.681,0.887,0.108,0.842,0.274,0.956,0.794,0.427,0.881,0.98
76.65,6.889935076236725,0.7672327672327672,0.9753846153846154,0.8487394957983193,0.8122977346278317,0.48481729284611425,0.7043354655294953,0.5635103926096998,0.9392592592592592,0.9,0.9380081300813008,0.768,0.951,0.505,0.753,0.942,0.991,0.244,0.634,0.954,0.923
75.73,7.454605281352997,0.6109625668449198,0.948768472906404,0.7578040904198062,0.9406307977736549,0.5179372197309418,0.9936507936507937,0.7769784172661871,0.7384356602186711,0.8908256880733945,0.8225399495374264,0.914,0.963,0.704,0.507,0.924,0.626,0.108,0.878,0.971,0.978
81.5,5.350813031196594,0.7723342939481268,0.9775280898876404,0.8659476117103235,0.7356687898089171,0.6586314152410575,0.993234100135318,0.6506666666666666,0.8109090909090909,0.9235181644359465,0.8457538994800693,0.804,0.957,0.562,0.924,0.847,0.734,0.488,0.892,0.966,0.976
81.99,5.499947369098663,0.6569808646350106,0.9733333333333334,0.599862258953168,0.868937048503612,0.701688555347092,0.9311701081612586,0.9,0.9240890688259109,0.9611451942740287,0.931640625,0.927,0.949,0.871,0.842,0.748,0.947,0.108,0.913,0.94,0.954
83.78,4.693766325712204,0.7475642161204605,0.9825102880658436,0.7697993664202746,0.8677685950413223,0.7552870090634441,0.9811738648947951,0.6340269277845777,0.9073705179282868,0.8203842940685045,0.9,0.844,0.955,0.729,0.84,0.75,0.886,0.518,0.911,0.982,0.963
83.48,4.500467091798782,0.898379970544919,0.9875259875259875,0.8421717171717171,0.867570385818561,0.7537537537537538,0.964509394572025,0.48073394495412847,0.9012464046021093,0.9760665972944849,0.9367588932806324,0.61,0.95,0.667,0.832,0.753,0.924,0.786,0.94,0.938,0.948
83.28,4.980508744716644,0.7259816207184628,0.9988518943742825,0.7059301380991064,0.6847826086956522,0.8706624605678234,0.9756613756613757,0.6730205278592375,0.9114173228346457,0.952286282306163,0.9229287090558767,0.869,0.87,0.869,0.945,0.552,0.922,0.459,0.926,0.958,0.958
84.39,4.394457012414932,0.8409343715239155,0.983640081799591,0.7238605898123325,0.8667366211962224,0.7025089605734767,0.9228571428571428,0.6178194607268465,0.952329360780065,0.9077212806026366,0.9188156638013372,0.756,0.962,0.81,0.826,0.784,0.969,0.527,0.879,0.964,0.962
81.74,5.274482160806656,0.676842889054356,0.9816138917262512,0.7507477567298105,0.9345088161209067,0.5784499054820416,0.9563008130081301,0.8133971291866029,0.9522144522144522,0.9080779944289693,0.8447684391080618,0.909,0.961,0.753,0.742,0.918,0.941,0.17,0.817,0.978,0.985
85.34,4.219147235155106,0.8331539289558665,0.9795501022494888,0.8650990099009901,0.7430610626486915,0.73224043715847,0.9604863221884499,0.6380090497737556,0.9226957383548068,0.9328859060402684,0.9431704885343968,0.774,0.958,0.699,0.937,0.804,0.948,0.564,0.931,0.973,0.946
83.15,4.683599084615707,0.8542825361512792,0.7835703001579779,0.8078175895765473,0.9014778325123153,0.8453038674033149,0.992,0.5346181299072091,0.8581623550401427,0.9690721649484536,0.9376854599406528,0.768,0.992,0.744,0.732,0.612,0.868,0.749,0.962,0.94,0.948
78.0,5.9887611865997314,0.9442379182156134,0.9978609625668449,0.9298642533936652,0.7976618705035972,0.5864951768488746,0.6910229645093946,0.4975609756097561,0.961730449251248,0.974012474012474,0.943031536113937,0.508,0.933,0.411,0.887,0.912,0.993,0.714,0.578,0.937,0.927
85.62,4.054853081703186,0.7695729537366548,0.980788675429727,0.7115702479338843,0.8451369216241738,0.8154897494305239,0.9593908629441624,0.7339055793991416,0.9566704675028507,0.9401544401544402,0.8608923884514436,0.865,0.97,0.861,0.895,0.716,0.945,0.513,0.839,0.974,0.984
83.63,4.3850414752960205,0.8490990990990991,0.9927385892116183,0.8662162162162163,0.750801282051282,0.821236559139785,0.8922374429223744,0.5134943181818182,0.9570135746606335,0.9549098196392786,0.9350145489815713,0.754,0.957,0.641,0.937,0.611,0.977,0.723,0.846,0.953,0.964
