68.63,10.250565588474274,0.8194103194103194,0.9963503649635036,0.9,0.6466715435259692,0.3625866050808314,0.949874686716792,0.5403225806451613,0.6223203026481715,0.8829787234042553,0.9901153212520593,0.667,0.819,0.225,0.884,0.942,0.758,0.067,0.987,0.913,0.601
69.62,8.959133327007294,0.7914847161572053,0.9988193624557261,0.4286374133949192,0.572879330943847,0.8064516129032258,0.6178861788617886,0.8181818181818182,0.9265873015873016,0.8547486033519553,0.9706877113866967,0.725,0.846,0.928,0.959,0.225,0.988,0.045,0.467,0.918,0.861
80.17,6.02191698551178,0.6409537166900421,0.987434554973822,0.5198598130841121,0.8751381215469614,0.7481389578163772,0.9268774703557312,0.8375634517766497,0.9439560439560439,0.9543147208121827,0.8910256410256411,0.914,0.943,0.89,0.792,0.603,0.938,0.165,0.859,0.94,0.973
78.68,6.267514169216156,0.781586679725759,0.9761904761904762,0.9523809523809523,0.7742489270386266,0.6122148638704931,0.9786036036036037,0.4410919540229885,0.8628884826325411,0.930460333006856,0.9267326732673268,0.798,0.943,0.08,0.902,0.832,0.869,0.614,0.944,0.95,0.936
79.72,5.273608028888702,0.8376811594202899,0.9946004319654428,0.851063829787234,0.8459937565036421,0.7694300518134715,0.9766407119021134,0.40927021696252464,0.8642201834862385,0.9454905847373637,0.9289940828402367,0.578,0.921,0.52,0.813,0.594,0.878,0.83,0.942,0.954,0.942
81.79,5.224752366542816,0.7675044883303411,0.9079069767441861,0.5332157554379776,0.9272503082614056,0.7453917050691244,0.9573361082206036,0.7244094488188977,0.9087340529931305,0.933074684772066,0.9220404234841193,0.855,0.976,0.907,0.752,0.647,0.92,0.276,0.926,0.962,0.958
84.5,4.377108544111252,0.7315045719035744,0.9763374485596708,0.8421658986175116,0.8463054187192118,0.7113752122241087,0.8977695167286245,0.6704225352112676,0.8617216117216118,0.9388349514563107,0.9848130841121495,0.88,0.949,0.731,0.859,0.838,0.966,0.476,0.941,0.967,0.843
83.48,4.6547346115112305,0.8988269794721407,0.9883474576271186,0.7423146473779385,0.761744966442953,0.847457627118644,0.9769392033542977,0.5256776034236804,0.885036496350365,0.9422700587084148,0.9664218258132214,0.613,0.933,0.821,0.908,0.55,0.932,0.737,0.97,0.963,0.921
80.49,5.544275283813477,0.6945736434108527,0.9978632478632479,0.491701244813278,0.8404966571155683,0.845703125,0.9751619870410367,0.7447916666666666,0.881651376146789,0.9840182648401826,0.9357072205736894,0.896,0.934,0.948,0.88,0.433,0.903,0.286,0.961,0.862,0.946
85.0,4.134326547384262,0.7756756756756756,0.9155722326454033,0.8452088452088452,0.8161137440758294,0.7799145299145299,0.9565217391304348,0.5959498553519769,0.8960674157303371,0.9742002063983488,0.9612970711297071,0.861,0.976,0.688,0.861,0.73,0.946,0.618,0.957,0.944,0.919
84.79,4.370445400476456,0.7929050814956855,0.9875518672199171,0.7288135593220338,0.848780487804878,0.7024193548387097,0.9159584513692163,0.7725694444444444,0.9771863117870723,0.9480392156862745,0.8503869303525365,0.827,0.952,0.817,0.87,0.871,0.97,0.445,0.771,0.967,0.989
81.62,5.3259246945381165,0.9319371727748691,0.9886363636363636,0.9517543859649122,0.8621420996818664,0.6451367781155015,0.9708939708939709,0.4606095457159287,0.8777173913043478,0.961038961038961,0.9690831556503199,0.534,0.957,0.434,0.813,0.849,0.934,0.801,0.969,0.962,0.909
83.89,4.489494681358337,0.7493649449618967,0.9661016949152542,0.5970149253731343,0.8678678678678678,0.868231046931408,0.9655521783181358,0.6504065040650406,0.9090909090909091,0.9703779366700716,0.959917780061665,0.885,0.969,0.92,0.867,0.481,0.953,0.48,0.95,0.95,0.934
85.92,3.9863952696323395,0.8049261083743843,0.967196819085487,0.7762777242044359,0.8805815160955348,0.7286956521739131,0.9844271412680756,0.7040690505548706,0.8374679213002566,0.9547689282202556,0.969989281886388,0.817,0.973,0.805,0.848,0.838,0.885,0.571,0.979,0.971,0.905
85.23,4.140826523303986,0.9120234604105572,0.9989395546129375,0.8347010550996483,0.8181818181818182,0.7040322580645161,0.9523809523809523,0.5773026315789473,0.9307923771313942,0.9723643807574207,0.9463220675944334,0.622,0.942,0.712,0.882,0.873,0.96,0.702,0.928,0.95,0.952
